KOHAT TEXTILE MILLS LIMITED,,,,,,,,,
,,,,,,,,,
On-Hand Inventory,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Item,,Item Name,,Configuration,Size ,Color ,Style,Warehouse,Qty
SP73527100,,RING CUP,,STEEL, HALF CHROME/38X54X3.2MM,-,HYUE/CHINA/-,KTM-MNSTR,"1,000.00"
SP73527100,,RING CUP,,STEEL,HALF CHROME /42X54X3.2 MM,-,J&F/CHINA/-,KTM-MNSTR,"1,500.00"
SP73527100,,RING CUP,,STEEL,HALF CHROME /45X54X3.2,-,J&F/CHINA/-,KTM-MNSTR,500.00
SP73527100,,RING CUP,,STEEL,PG-1 CHROME/35X54X3.2MM,-,HYUE/CHINA/-,KTM-MNSTR,"1,000.00"
SP73527400,,RING TRAVELLER,,-,-/1\0/C1HD MT AVUS,-,R&F/GERMANY/-,KTM-MNSTR,5.00
SP73527400,,RING TRAVELLER,,-,-/13\0/U1 UL UDR,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,-/15\0/U1 UL UDR,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,-/2\0/C1HD MT AVUS,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,-/3\0/C1HD MT AVUS,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-AVUS/6/0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-AVUS/NO.1,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED /1\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED /2\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED /NO. 06,-,R&F/GERMANY/-,KTM-MNSTR,5.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED /NO.1,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED /NO.4,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED/4\0,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED/4\0,-,R&F/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED/5\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED/7\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD KM-BLACK SPEED/8\0,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,C1HD KS BLACK SPEED/6\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HD KS-AVUS/5\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD MT AVUS/NO;2,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD MT XSPEED/2\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD MT X-SPEED/6\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HD MT X-SPEED/No;2,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HD MT/1\0,-,R&F/GERMANY/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,C1HD MT/5\0,-,R&F/GERMANY/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,C1HD MT-AVUS/NO.01,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD MT-X-SPEED/NO.01,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HD TW-AVUS /1\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HD-KM-AVUS /4\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HDKM-BLACK SPEED /3\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /1\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /2\0,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /3\0,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /7\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /NO. 01,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /NO. 02,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /NO. 03,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /NO. 03,-,R&F/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /NO. 04,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /NO. 05,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-AVUS /NO. 06,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-BLACK SPEED /2\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HR MT-BLACK SPEED /4\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HR MTW-SUPER SPEED /NO. 14,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HR MTW-SUPER SPEED /NO. 19,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HRMT-SUPER SPEED /NO. 09,-,R&F/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HRMTW-SUPER SPEED /NO. 01,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HRMTW-SUPER SPEED /NO. 03,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1HRMTW-SUPER SPEED /NO. 16,-,R&F/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1HRMTW-SUPER SPEED/NO. 11,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1LM UDR STARLET/NO.3,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR /2\0,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR/1\0,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR/5\0,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR/NO. 02,-,BRACKER/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR/NO. 04,-,-,DBL-WH,1.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR/NO. 05,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR/NO. 07,-,BRACKER/GERMANY/-,RING-WH,1.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR/NO. 08,-,BRACKER/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1MM UDR-SAPHIR/NO. 14,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1UL UDR /NO. 03,-,BRACKER/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,C1UL UDR SAPHIR/1\0,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1UL UDR SAPHIR/2\0,-,BRACKER/GERMANY/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,C1UL UDR SAPHIR/3\0,-,BRACKER/GERMANY/-,KTM-MNSTR,8.00
SP73527400,,RING TRAVELLER,,-,C1UL UDR SAPHIR/8\0,-,BRACKER/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1UL UDR-SAPHIR/10\0,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1UM UDR SAPHIR/1\0,-,BRACKER/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1UM UDR SAPHIR/2\0,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1UM UDR SAPHIR/4\0,-,BRACKER/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1UM UDR SAPHIR/5\0,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,C1UM UDR SAPHIR/7\0,-,BRACKER/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,C1UM UDR SAPHIR/No; 1,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /10\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /12\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /13\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /14\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /15\0,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /16\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /18\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /20\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /22\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /3\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /4\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /5\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /6\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /7\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /8\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1 UDR /9\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1F/18\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1F-BLACK SPEED /5\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1F-BLACK SPEED /9\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1F-BLACK SPEED/10\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1F-BLACK SPEED/12\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1F-BLACK SPEED/13\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1F-SAPHIR/17\0,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1HF-SUPER SPEED /14\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1HF-SUPER SPEED /2\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1HF-SUPER SPEED /6\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EL1HF-SUPPER SPEED /4\0,-,R&F/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EL1UDR /1\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EM 1 DR-SAPHIR/NO. 01,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EM 1 DR-SAPHIR/NO. 03,-,BRACKER/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,EM 1 DR-SAPHIR/NO. 08,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EM 1 DR-SAPHIR/NO. 09,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,EM 1 DR-SAPHIR/NO. 10,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,HEL1HREMT-AVUS/1\0,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,HEL1HREMT-AVUS/2\0,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,HEL1HREMT-AVUS/5\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,HEL1HREMT-AVUS/7\0,-,R&F/GERMANY/-,KTM-MNSTR,10.00
SP73527400,,RING TRAVELLER,,-,HEL1HREMT-SUPER SPEED /1\0,-,R&F/GERMANY/-,KTM-MNSTR,5.00
SP73527400,,RING TRAVELLER,,-,HEL1HREMT-SUPER SPEED /2\0,-,R&F/GERMANY/-,KTM-MNSTR,5.00
SP73527400,,RING TRAVELLER,,-,HEL1HR-EMT-SUPER SPEED /4\0,-,R&F/GERMANY/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,HEL1HREMT-SUPER SPEED /7\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,HEL1HREMT-SUPER SPEED/NO. 0.5,-,R&F/GERMANY/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,HEL1HR-MT-AVUS/6\0,-,R&F/GERMANY/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,M\EM 1DR/NO;7,-,BRACKER/GERMANY/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,M1HO UDR/2\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,M1HO UDR/3\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,M1HO UDR/6\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,M1HO UDR/7\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1 PH UDR /2\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1 PH UDR /3\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1C1UDR /NO. 03,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.10,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.11,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.12,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.13,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.14,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.16,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.4,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.6,-,LRT/INDIA/-,KTM-MNSTR,6.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.7,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.8,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1CS UDR/NO.9,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /1\0,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /10\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /11\0,-,LRT/INDIA/-,KTM-MNSTR,6.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /2\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /3\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /4\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /5\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /6\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /7\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /8\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /9\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /NO.01,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /NO.02,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1HM UDR /NO.03,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1LEL UDR /7\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1LEL UDR /9\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1ML UDR /2\0,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1ML UDR /3\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1ML UDR/NO. 01,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1ML UDR/NO. 02,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1ML UDR/NO. 03,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1ML UDR/NO. 05,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /6\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.1,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.10,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.2,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.3,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.4,-,LRT/INDIA/-,KTM-MNSTR,8.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.5,-,LRT/INDIA/-,DBL-WH,-1.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.5,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.5,-,LRT/INDIA/-,KTM-TRNSIT,1.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.6,-,LRT/INDIA/-,KTM-MNSTR,5.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.7,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.8,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1MM UDR /NO.9,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1PH UDR /1\0,-,LRT/INDIA/-,KTM-MNSTR,7.00
SP73527400,,RING TRAVELLER,,-,U1PH UDR /NO; 2,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /1\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /10\0,-,LRT/INDIA/-,KTM-MNSTR,5.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /11\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /12\0,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /14\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /18\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /2\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /3\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /4\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /5\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /6\0,-,LRT/INDIA/-,KTM-MNSTR,5.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /7\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /8\0,-,LRT/INDIA/-,KTM-MNSTR,6.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /9\0,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /NO.1,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1UL UDR /NO.2,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /3\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /6\0,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /7\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /NO. 01,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /NO. 02,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /NO. 03,-,LRT/INDIA/-,KTM-MNSTR,4.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /NO. 04,-,LRT/INDIA/-,KTM-MNSTR,3.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /NO. 05,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /NO. 06,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1US UDR /NO. 08,-,LRT/INDIA/-,KTM-MNSTR,2.00
SP73527400,,RING TRAVELLER,,-,U1US UDR EXPRESS/NO. 03,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527400,,RING TRAVELLER,,-,U1US UDR/4\0,-,LRT/INDIA/-,KTM-MNSTR,1.00
SP73527600,,ROD,,-,CONNECTING/-,-,SCHLAFHORST/GERMANY/-,KTM-MNSTR,5.00
SP73527600,,ROD,,-,INCREASE/-,-,-,KTM-MNSTR,38.00
SP73527600,,ROD,,-,ROVING FOR EXTENSION WITH M.S NUT & WASHER 8MM/-,-,-,KTM-MNSTR,6.00
SP73527600,,ROD,,-,TRANSFER/-,-,-,KTM-MNSTR,18.00
SP73527600,,ROD,,PLASTIC,PULL/-,-,-,KTM-MNSTR,77.00
SP73527800,,ROLL,,-,GUIDING/-,-,SCHLAFHORST/-/-,KTM-MNSTR,14.00
SP73527800,,ROLL,,STEEL (FOC),MIDDLE PIECE LEFT/-,-,CHINA/JINGWI/F 1520,KTM-MNSTR,1.00
SP73527800,,ROLL,,STEEL (FOC),MIDDLE PIECE RIGHT /-,-,CHINA/JINGWI/F 1520,KTM-MNSTR,1.00
SP73527820,,RUBBER,,-,FOR FINGER PLATE/-,-,-,KTM-MNSTR,100.00
SP73527900,,ROLLER,,S.S,CAM,-,SCHLAFHORST/GERMANY/-,KTM-MNSTR,30.00
SP73527910,,ROLLER FOC,,-,-,-,-,KTM-MNSTR,10.00
SP73527910,,ROLLER FOC,,-,OPENING WITH OUT WIRE,-,MESDAN/ITALY/NATI,KTM-MNSTR,1.00
SP73527910,,ROLLER FOC,,S.S,1ST AND 3RD INTERMEDIATE/-,-,ITALY/MARZOLI/FT 6E,KTM-MNSTR,2.00
SP73527910,,ROLLER FOC,,S.S,2ND INTERMEDIATE ELEMENT/-,-,ITALY/MARZOLI/FT 6E,KTM-MNSTR,1.00
SP73528200,,SCREW,,-,CYLINDER M5X16 37701 /-,-,-,KTM-MNSTR,25.00
SP73528200,,SCREW,,-,EYELET/5MM,-,-,KTM-MNSTR,295.00
SP73528300,,SEAL,,-,-,-,-,KTM-MNSTR,360.00
SP73528300,,SEAL,,-,-/40X62X8MM/OIL,-,-,KTM-MNSTR,4.00
